"","year","TB_compartment","DR_compartment","HIV_compartment","G_compartment","prop_of_pop","region_name"
"16783",1994,6,2,4,1,0,"Northern Cape"
"16784",1994,6,2,4,2,0,"Northern Cape"
"16785",1994,7,1,1,1,0,"Northern Cape"
"16786",1994,7,1,1,2,0,"Northern Cape"
"16787",1994,7,1,2,1,0,"Northern Cape"
"16788",1994,7,1,2,2,0,"Northern Cape"
"16789",1994,7,1,3,1,0,"Northern Cape"
"16790",1994,7,1,3,2,0,"Northern Cape"
"16791",1994,7,1,4,1,0,"Northern Cape"
"16792",1994,7,1,4,2,0,"Northern Cape"
"16793",1994,7,2,1,1,0,"Northern Cape"
"16794",1994,7,2,1,2,0,"Northern Cape"
"16795",1994,7,2,2,1,0,"Northern Cape"
"16796",1994,7,2,2,2,0,"Northern Cape"
"16797",1994,7,2,3,1,0,"Northern Cape"
"16798",1994,7,2,3,2,0,"Northern Cape"
"16799",1994,7,2,4,1,0,"Northern Cape"
"16800",1994,7,2,4,2,0,"Northern Cape"
"16801",1995,1,1,1,1,0.248570472785119,"Northern Cape"
"16802",1995,1,1,1,2,0.242876488357833,"Northern Cape"
"16803",1995,1,1,2,1,0.00051937460116249,"Northern Cape"
"16804",1995,1,1,2,2,0.00443905785406212,"Northern Cape"
"16805",1995,1,1,3,1,0,"Northern Cape"
"16806",1995,1,1,3,2,0,"Northern Cape"
"16807",1995,1,1,4,1,0,"Northern Cape"
"16808",1995,1,1,4,2,0,"Northern Cape"
"16809",1995,1,2,1,1,0,"Northern Cape"
"16810",1995,1,2,1,2,0,"Northern Cape"
"16811",1995,1,2,2,1,0,"Northern Cape"
"16812",1995,1,2,2,2,0,"Northern Cape"
"16813",1995,1,2,3,1,0,"Northern Cape"
"16814",1995,1,2,3,2,0,"Northern Cape"
"16815",1995,1,2,4,1,0,"Northern Cape"
"16816",1995,1,2,4,2,0,"Northern Cape"
"16817",1995,2,1,1,1,0.0311954356609668,"Northern Cape"
"16818",1995,2,1,1,2,0.0311071506240956,"Northern Cape"
"16819",1995,2,1,2,1,6.5181180906031e-05,"Northern Cape"
"16820",1995,2,1,2,2,0.000568545939662719,"Northern Cape"
"16821",1995,2,1,3,1,0,"Northern Cape"
"16822",1995,2,1,3,2,0,"Northern Cape"
"16823",1995,2,1,4,1,0,"Northern Cape"
"16824",1995,2,1,4,2,0,"Northern Cape"
"16825",1995,2,2,1,1,0.00116497477572075,"Northern Cape"
"16826",1995,2,2,1,2,0.00116167782413635,"Northern Cape"
"16827",1995,2,2,2,1,2.43415198404265e-06,"Northern Cape"
"16828",1995,2,2,2,2,2.12320060454958e-05,"Northern Cape"
"16829",1995,2,2,3,1,0,"Northern Cape"
"16830",1995,2,2,3,2,0,"Northern Cape"
"16831",1995,2,2,4,1,0,"Northern Cape"
"16832",1995,2,2,4,2,0,"Northern Cape"
"16833",1995,3,1,1,1,0.202770331796284,"Northern Cape"
"16834",1995,3,1,1,2,0.202196479056622,"Northern Cape"
"16835",1995,3,1,2,1,0.000423677675889202,"Northern Cape"
"16836",1995,3,1,2,2,0.00369554860780768,"Northern Cape"
"16837",1995,3,1,3,1,0,"Northern Cape"
"16838",1995,3,1,3,2,0,"Northern Cape"
"16839",1995,3,1,4,1,0,"Northern Cape"
"16840",1995,3,1,4,2,0,"Northern Cape"
"16841",1995,3,2,1,1,0.00757233604218488,"Northern Cape"
"16842",1995,3,2,1,2,0.00755090585688628,"Northern Cape"
"16843",1995,3,2,2,1,1.58219878962772e-05,"Northern Cape"
"16844",1995,3,2,2,2,0.000138008039295722,"Northern Cape"
"16845",1995,3,2,3,1,0,"Northern Cape"
"16846",1995,3,2,3,2,0,"Northern Cape"
"16847",1995,3,2,4,1,0,"Northern Cape"
"16848",1995,3,2,4,2,0,"Northern Cape"
"16849",1995,4,1,1,1,0,"Northern Cape"
"16850",1995,4,1,1,2,0,"Northern Cape"
"16851",1995,4,1,2,1,0,"Northern Cape"
"16852",1995,4,1,2,2,0,"Northern Cape"
"16853",1995,4,1,3,1,0,"Northern Cape"
"16854",1995,4,1,3,2,0,"Northern Cape"
"16855",1995,4,1,4,1,0,"Northern Cape"
"16856",1995,4,1,4,2,0,"Northern Cape"
"16857",1995,4,2,1,1,0,"Northern Cape"
"16858",1995,4,2,1,2,0,"Northern Cape"
"16859",1995,4,2,2,1,0,"Northern Cape"
"16860",1995,4,2,2,2,0,"Northern Cape"
"16861",1995,4,2,3,1,0,"Northern Cape"
"16862",1995,4,2,3,2,0,"Northern Cape"
"16863",1995,4,2,4,1,0,"Northern Cape"
"16864",1995,4,2,4,2,0,"Northern Cape"
"16865",1995,5,1,1,1,0,"Northern Cape"
"16866",1995,5,1,1,2,0,"Northern Cape"
"16867",1995,5,1,2,1,0,"Northern Cape"
"16868",1995,5,1,2,2,0,"Northern Cape"
"16869",1995,5,1,3,1,0,"Northern Cape"
"16870",1995,5,1,3,2,0,"Northern Cape"
"16871",1995,5,1,4,1,0,"Northern Cape"
"16872",1995,5,1,4,2,0,"Northern Cape"
"16873",1995,5,2,1,1,0,"Northern Cape"
"16874",1995,5,2,1,2,0,"Northern Cape"
"16875",1995,5,2,2,1,0,"Northern Cape"
"16876",1995,5,2,2,2,0,"Northern Cape"
"16877",1995,5,2,3,1,0,"Northern Cape"
"16878",1995,5,2,3,2,0,"Northern Cape"
"16879",1995,5,2,4,1,0,"Northern Cape"
"16880",1995,5,2,4,2,0,"Northern Cape"
"16881",1995,6,1,1,1,0.00122934351317451,"Northern Cape"
"16882",1995,6,1,1,2,0.00269519424410664,"Northern Cape"
"16883",1995,6,1,2,1,0.000990352648358506,"Northern Cape"
"16884",1995,6,1,2,2,0.00893640726548348,"Northern Cape"
"16885",1995,6,1,3,1,0,"Northern Cape"
"16886",1995,6,1,3,2,0,"Northern Cape"
"16887",1995,6,1,4,1,0,"Northern Cape"
"16888",1995,6,1,4,2,0,"Northern Cape"
"16889",1995,6,2,1,1,2.03363023043538e-05,"Northern Cape"
"16890",1995,6,2,1,2,4.49772306301477e-05,"Northern Cape"
"16891",1995,6,2,2,1,2.83449935883593e-06,"Northern Cape"
"16892",1995,6,2,2,2,2.54194720244636e-05,"Northern Cape"
"16893",1995,6,2,3,1,0,"Northern Cape"
"16894",1995,6,2,3,2,0,"Northern Cape"
"16895",1995,6,2,4,1,0,"Northern Cape"
"16896",1995,6,2,4,2,0,"Northern Cape"
"16897",1995,7,1,1,1,0,"Northern Cape"
"16898",1995,7,1,1,2,0,"Northern Cape"
"16899",1995,7,1,2,1,0,"Northern Cape"
"16900",1995,7,1,2,2,0,"Northern Cape"
"16901",1995,7,1,3,1,0,"Northern Cape"
"16902",1995,7,1,3,2,0,"Northern Cape"
"16903",1995,7,1,4,1,0,"Northern Cape"
"16904",1995,7,1,4,2,0,"Northern Cape"
"16905",1995,7,2,1,1,0,"Northern Cape"
"16906",1995,7,2,1,2,0,"Northern Cape"
"16907",1995,7,2,2,1,0,"Northern Cape"
"16908",1995,7,2,2,2,0,"Northern Cape"
"16909",1995,7,2,3,1,0,"Northern Cape"
"16910",1995,7,2,3,2,0,"Northern Cape"
"16911",1995,7,2,4,1,0,"Northern Cape"
"16912",1995,7,2,4,2,0,"Northern Cape"
"16913",1996,1,1,1,1,0.248950246429133,"Northern Cape"
"16914",1996,1,1,1,2,0.238809057546559,"Northern Cape"
"16915",1996,1,1,2,1,0.000662399789178199,"Northern Cape"
"16916",1996,1,1,2,2,0.00558361416043939,"Northern Cape"
"16917",1996,1,1,3,1,0,"Northern Cape"
"16918",1996,1,1,3,2,0,"Northern Cape"
"16919",1996,1,1,4,1,0,"Northern Cape"
"16920",1996,1,1,4,2,0,"Northern Cape"
"16921",1996,1,2,1,1,0,"Northern Cape"
"16922",1996,1,2,1,2,0,"Northern Cape"
"16923",1996,1,2,2,1,0,"Northern Cape"
"16924",1996,1,2,2,2,0,"Northern Cape"
"16925",1996,1,2,3,1,0,"Northern Cape"
"16926",1996,1,2,3,2,0,"Northern Cape"
"16927",1996,1,2,4,1,0,"Northern Cape"
"16928",1996,1,2,4,2,0,"Northern Cape"
"16929",1996,2,1,1,1,0.0312522758910719,"Northern Cape"
"16930",1996,2,1,1,2,0.0308352195767048,"Northern Cape"
"16931",1996,2,1,2,1,8.31551736080632e-05,"Northern Cape"
"16932",1996,2,1,2,2,0.000720960797875849,"Northern Cape"
"16933",1996,2,1,3,1,0,"Northern Cape"
"16934",1996,2,1,3,2,0,"Northern Cape"
"16935",1996,2,1,4,1,0,"Northern Cape"
"16936",1996,2,1,4,2,0,"Northern Cape"
"16937",1996,2,2,1,1,0.00116709743991555,"Northern Cape"
"16938",1996,2,2,1,2,0.00115152272278151,"Northern Cape"
"16939",1996,2,2,2,1,3.10537992727207e-06,"Northern Cape"
"16940",1996,2,2,2,2,2.69238472235794e-05,"Northern Cape"
"16941",1996,2,2,3,1,0,"Northern Cape"
"16942",1996,2,2,3,2,0,"Northern Cape"
"16943",1996,2,2,4,1,0,"Northern Cape"
"16944",1996,2,2,4,2,0,"Northern Cape"
"16945",1996,3,1,1,1,0.203139793291967,"Northern Cape"
"16946",1996,3,1,1,2,0.200428927248582,"Northern Cape"
"16947",1996,3,1,2,1,0.000540508628452411,"Northern Cape"
"16948",1996,3,1,2,2,0.00468624518619302,"Northern Cape"
"16949",1996,3,1,3,1,0,"Northern Cape"
"16950",1996,3,1,3,2,0,"Northern Cape"
"16951",1996,3,1,4,1,0,"Northern Cape"
"16952",1996,3,1,4,2,0,"Northern Cape"
"16953",1996,3,2,1,1,0.00758613335945105,"Northern Cape"
"16954",1996,3,2,1,2,0.00748489769807981,"Northern Cape"
"16955",1996,3,2,2,1,2.01849695272685e-05,"Northern Cape"
"16956",1996,3,2,2,2,0.000175005006953266,"Northern Cape"
"16957",1996,3,2,3,1,0,"Northern Cape"
"16958",1996,3,2,3,2,0,"Northern Cape"
"16959",1996,3,2,4,1,0,"Northern Cape"
"16960",1996,3,2,4,2,0,"Northern Cape"
"16961",1996,4,1,1,1,0,"Northern Cape"
"16962",1996,4,1,1,2,0,"Northern Cape"
"16963",1996,4,1,2,1,0,"Northern Cape"
"16964",1996,4,1,2,2,0,"Northern Cape"
"16965",1996,4,1,3,1,0,"Northern Cape"
"16966",1996,4,1,3,2,0,"Northern Cape"
"16967",1996,4,1,4,1,0,"Northern Cape"
"16968",1996,4,1,4,2,0,"Northern Cape"
"16969",1996,4,2,1,1,0,"Northern Cape"
"16970",1996,4,2,1,2,0,"Northern Cape"
"16971",1996,4,2,2,1,0,"Northern Cape"
"16972",1996,4,2,2,2,0,"Northern Cape"
"16973",1996,4,2,3,1,0,"Northern Cape"
"16974",1996,4,2,3,2,0,"Northern Cape"
"16975",1996,4,2,4,1,0,"Northern Cape"
"16976",1996,4,2,4,2,0,"Northern Cape"
"16977",1996,5,1,1,1,0,"Northern Cape"
"16978",1996,5,1,1,2,0,"Northern Cape"
"16979",1996,5,1,2,1,0,"Northern Cape"
"16980",1996,5,1,2,2,0,"Northern Cape"
"16981",1996,5,1,3,1,0,"Northern Cape"
"16982",1996,5,1,3,2,0,"Northern Cape"
"16983",1996,5,1,4,1,0,"Northern Cape"
"16984",1996,5,1,4,2,0,"Northern Cape"
"16985",1996,5,2,1,1,0,"Northern Cape"
"16986",1996,5,2,1,2,0,"Northern Cape"
"16987",1996,5,2,2,1,0,"Northern Cape"
"16988",1996,5,2,2,2,0,"Northern Cape"
"16989",1996,5,2,3,1,0,"Northern Cape"
"16990",1996,5,2,3,2,0,"Northern Cape"
"16991",1996,5,2,4,1,0,"Northern Cape"
"16992",1996,5,2,4,2,0,"Northern Cape"
"16993",1996,6,1,1,1,0.00128340537628759,"Northern Cape"
"16994",1996,6,1,1,2,0.00269035996904876,"Northern Cape"
"16995",1996,6,1,2,1,0.00126336364431013,"Northern Cape"
"16996",1996,6,1,2,2,0.0113395410654893,"Northern Cape"
"16997",1996,6,1,3,1,0,"Northern Cape"
"16998",1996,6,1,3,2,0,"Northern Cape"
"16999",1996,6,1,4,1,0,"Northern Cape"
"17000",1996,6,1,4,2,0,"Northern Cape"
"17001",1996,6,2,1,1,2.49481000079287e-05,"Northern Cape"
"17002",1996,6,2,1,2,5.23833883990678e-05,"Northern Cape"
"17003",1996,6,2,2,1,3.88830879051937e-06,"Northern Cape"
"17004",1996,6,2,2,2,3.48360040429763e-05,"Northern Cape"
"17005",1996,6,2,3,1,0,"Northern Cape"
"17006",1996,6,2,3,2,0,"Northern Cape"
"17007",1996,6,2,4,1,0,"Northern Cape"
"17008",1996,6,2,4,2,0,"Northern Cape"
"17009",1996,7,1,1,1,0,"Northern Cape"
"17010",1996,7,1,1,2,0,"Northern Cape"
"17011",1996,7,1,2,1,0,"Northern Cape"
"17012",1996,7,1,2,2,0,"Northern Cape"
"17013",1996,7,1,3,1,0,"Northern Cape"
"17014",1996,7,1,3,2,0,"Northern Cape"
"17015",1996,7,1,4,1,0,"Northern Cape"
"17016",1996,7,1,4,2,0,"Northern Cape"
"17017",1996,7,2,1,1,0,"Northern Cape"
"17018",1996,7,2,1,2,0,"Northern Cape"
"17019",1996,7,2,2,1,0,"Northern Cape"
"17020",1996,7,2,2,2,0,"Northern Cape"
"17021",1996,7,2,3,1,0,"Northern Cape"
"17022",1996,7,2,3,2,0,"Northern Cape"
"17023",1996,7,2,4,1,0,"Northern Cape"
"17024",1996,7,2,4,2,0,"Northern Cape"
"17025",1997,1,1,1,1,0.249697565979481,"Northern Cape"
"17026",1997,1,1,1,2,0.235048726625852,"Northern Cape"
"17027",1997,1,1,2,1,0.000802782462349783,"Northern Cape"
"17028",1997,1,1,2,2,0.00667348329430684,"Northern Cape"
"17029",1997,1,1,3,1,0,"Northern Cape"
"17030",1997,1,1,3,2,0,"Northern Cape"
"17031",1997,1,1,4,1,0,"Northern Cape"
"17032",1997,1,1,4,2,0,"Northern Cape"
"17033",1997,1,2,1,1,0,"Northern Cape"
"17034",1997,1,2,1,2,0,"Northern Cape"
"17035",1997,1,2,2,1,0,"Northern Cape"
"17036",1997,1,2,2,2,0,"Northern Cape"
"17037",1997,1,2,3,1,0,"Northern Cape"
"17038",1997,1,2,3,2,0,"Northern Cape"
"17039",1997,1,2,4,1,0,"Northern Cape"
"17040",1997,1,2,4,2,0,"Northern Cape"
"17041",1997,2,1,1,1,0.0313000727771867,"Northern Cape"
"17042",1997,2,1,1,2,0.0305107741571477,"Northern Cape"
"17043",1997,2,1,2,1,0.000100630334129336,"Northern Cape"
"17044",1997,2,1,2,2,0.000866259284008815,"Northern Cape"
"17045",1997,2,1,3,1,0,"Northern Cape"
"17046",1997,2,1,3,2,0,"Northern Cape"
"17047",1997,2,1,4,1,0,"Northern Cape"
"17048",1997,2,1,4,2,0,"Northern Cape"
"17049",1997,2,2,1,1,0.00116888238587004,"Northern Cape"
"17050",1997,2,2,1,2,0.0011394065037939,"Northern Cape"
"17051",1997,2,2,2,1,3.75797928283826e-06,"Northern Cape"
"17052",1997,2,2,2,2,3.2349931767964e-05,"Northern Cape"
"17053",1997,2,2,3,1,0,"Northern Cape"
"17054",1997,2,2,3,2,0,"Northern Cape"
"17055",1997,2,2,4,1,0,"Northern Cape"
"17056",1997,2,2,4,2,0,"Northern Cape"
"17057",1997,3,1,1,1,0.203450473051713,"Northern Cape"
"17058",1997,3,1,1,2,0.19832003202146,"Northern Cape"
"17059",1997,3,1,2,1,0.000654097171840681,"Northern Cape"
"17060",1997,3,1,2,2,0.0056306853460573,"Northern Cape"
"17061",1997,3,1,3,1,0,"Northern Cape"
"17062",1997,3,1,3,2,0,"Northern Cape"
"17063",1997,3,1,4,1,0,"Northern Cape"
"17064",1997,3,1,4,2,0,"Northern Cape"
"17065",1997,3,2,1,1,0.00759773550815527,"Northern Cape"
"17066",1997,3,2,1,2,0.00740614227466033,"Northern Cape"
"17067",1997,3,2,2,1,2.44268653384487e-05,"Northern Cape"
"17068",1997,3,2,2,2,0.000210274556491766,"Northern Cape"
"17069",1997,3,2,3,1,0,"Northern Cape"
"17070",1997,3,2,3,2,0,"Northern Cape"
"17071",1997,3,2,4,1,0,"Northern Cape"
"17072",1997,3,2,4,2,0,"Northern Cape"
"17073",1997,4,1,1,1,0,"Northern Cape"
"17074",1997,4,1,1,2,0,"Northern Cape"
"17075",1997,4,1,2,1,0,"Northern Cape"
"17076",1997,4,1,2,2,0,"Northern Cape"
"17077",1997,4,1,3,1,0,"Northern Cape"
"17078",1997,4,1,3,2,0,"Northern Cape"
"17079",1997,4,1,4,1,0,"Northern Cape"
"17080",1997,4,1,4,2,0,"Northern Cape"
"17081",1997,4,2,1,1,0,"Northern Cape"
"17082",1997,4,2,1,2,0,"Northern Cape"
"17083",1997,4,2,2,1,0,"Northern Cape"
"17084",1997,4,2,2,2,0,"Northern Cape"
"17085",1997,4,2,3,1,0,"Northern Cape"
"17086",1997,4,2,3,2,0,"Northern Cape"
"17087",1997,4,2,4,1,0,"Northern Cape"
"17088",1997,4,2,4,2,0,"Northern Cape"
"17089",1997,5,1,1,1,0,"Northern Cape"
"17090",1997,5,1,1,2,0,"Northern Cape"
"17091",1997,5,1,2,1,0,"Northern Cape"
"17092",1997,5,1,2,2,0,"Northern Cape"
"17093",1997,5,1,3,1,0,"Northern Cape"
"17094",1997,5,1,3,2,0,"Northern Cape"
"17095",1997,5,1,4,1,0,"Northern Cape"
"17096",1997,5,1,4,2,0,"Northern Cape"
"17097",1997,5,2,1,1,0,"Northern Cape"
"17098",1997,5,2,1,2,0,"Northern Cape"
"17099",1997,5,2,2,1,0,"Northern Cape"
"17100",1997,5,2,2,2,0,"Northern Cape"
"17101",1997,5,2,3,1,0,"Northern Cape"
"17102",1997,5,2,3,2,0,"Northern Cape"
"17103",1997,5,2,4,1,0,"Northern Cape"
"17104",1997,5,2,4,2,0,"Northern Cape"
"17105",1997,6,1,1,1,0.00133824343300191,"Northern Cape"
"17106",1997,6,1,1,2,0.00270154991662828,"Northern Cape"
"17107",1997,6,1,2,1,0.00152910821738385,"Northern Cape"
"17108",1997,6,1,2,2,0.0136475592871254,"Northern Cape"
"17109",1997,6,1,3,1,0,"Northern Cape"
"17110",1997,6,1,3,2,0,"Northern Cape"
"17111",1997,6,1,4,1,0,"Northern Cape"
"17112",1997,6,1,4,2,0,"Northern Cape"
"17113",1997,6,2,1,1,3.05763296671904e-05,"Northern Cape"
"17114",1997,6,2,1,2,6.07030283400469e-05,"Northern Cape"
"17115",1997,6,2,2,1,5.400937328639e-06,"Northern Cape"
"17116",1997,6,2,2,2,4.83003396309682e-05,"Northern Cape"
"17117",1997,6,2,3,1,0,"Northern Cape"
"17118",1997,6,2,3,2,0,"Northern Cape"
"17119",1997,6,2,4,1,0,"Northern Cape"
"17120",1997,6,2,4,2,0,"Northern Cape"
"17121",1997,7,1,1,1,0,"Northern Cape"
"17122",1997,7,1,1,2,0,"Northern Cape"
"17123",1997,7,1,2,1,0,"Northern Cape"
"17124",1997,7,1,2,2,0,"Northern Cape"
"17125",1997,7,1,3,1,0,"Northern Cape"
"17126",1997,7,1,3,2,0,"Northern Cape"
"17127",1997,7,1,4,1,0,"Northern Cape"
"17128",1997,7,1,4,2,0,"Northern Cape"
"17129",1997,7,2,1,1,0,"Northern Cape"
"17130",1997,7,2,1,2,0,"Northern Cape"
"17131",1997,7,2,2,1,0,"Northern Cape"
"17132",1997,7,2,2,2,0,"Northern Cape"
"17133",1997,7,2,3,1,0,"Northern Cape"
"17134",1997,7,2,3,2,0,"Northern Cape"
"17135",1997,7,2,4,1,0,"Northern Cape"
"17136",1997,7,2,4,2,0,"Northern Cape"
"17137",1998,1,1,1,1,0.250713865583413,"Northern Cape"
"17138",1998,1,1,1,2,0.231852592930935,"Northern Cape"
"17139",1998,1,1,2,1,0.000923344234071776,"Northern Cape"
"17140",1998,1,1,2,2,0.00757206297891133,"Northern Cape"
"17141",1998,1,1,3,1,0,"Northern Cape"
"17142",1998,1,1,3,2,0,"Northern Cape"
"17143",1998,1,1,4,1,0,"Northern Cape"
"17144",1998,1,1,4,2,0,"Northern Cape"
"17145",1998,1,2,1,1,0,"Northern Cape"
"17146",1998,1,2,1,2,0,"Northern Cape"
"17147",1998,1,2,2,1,0,"Northern Cape"
"17148",1998,1,2,2,2,0,"Northern Cape"
"17149",1998,1,2,3,1,0,"Northern Cape"
"17150",1998,1,2,3,2,0,"Northern Cape"
"17151",1998,1,2,4,1,0,"Northern Cape"
"17152",1998,1,2,4,2,0,"Northern Cape"
"17153",1998,2,1,1,1,0.0313537553272642,"Northern Cape"
"17154",1998,2,1,1,2,0.0301824437407407,"Northern Cape"
"17155",1998,2,1,2,1,0.000115471512237902,"Northern Cape"
"17156",1998,2,1,2,2,0.000985727017210524,"Northern Cape"
"17157",1998,2,1,3,1,0,"Northern Cape"
"17158",1998,2,1,3,2,0,"Northern Cape"
"17159",1998,2,1,4,1,0,"Northern Cape"
"17160",1998,2,1,4,2,0,"Northern Cape"
"17161",1998,2,2,1,1,0.00117088712840406,"Northern Cape"
"17162",1998,2,2,1,2,0.00112714520193637,"Northern Cape"
"17163",1998,2,2,2,1,4.31221414996315e-06,"Northern Cape"
"17164",1998,2,2,2,2,3.68113823854552e-05,"Northern Cape"
"17165",1998,2,2,3,1,0,"Northern Cape"
"17166",1998,2,2,3,2,0,"Northern Cape"
"17167",1998,2,2,4,1,0,"Northern Cape"
"17168",1998,2,2,4,2,0,"Northern Cape"
"17169",1998,3,1,1,1,0.203799409627217,"Northern Cape"
"17170",1998,3,1,1,2,0.196185884314815,"Northern Cape"
"17171",1998,3,1,2,1,0.000750564829546365,"Northern Cape"
"17172",1998,3,1,2,2,0.0064072256118684,"Northern Cape"
"17173",1998,3,1,3,1,0,"Northern Cape"
"17174",1998,3,1,3,2,0,"Northern Cape"
"17175",1998,3,1,4,1,0,"Northern Cape"
"17176",1998,3,1,4,2,0,"Northern Cape"
"17177",1998,3,2,1,1,0.00761076633462637,"Northern Cape"
"17178",1998,3,2,1,2,0.00732644381258643,"Northern Cape"
"17179",1998,3,2,2,1,2.80293919747605e-05,"Northern Cape"
"17180",1998,3,2,2,2,0.000239273985505459,"Northern Cape"
"17181",1998,3,2,3,1,0,"Northern Cape"
"17182",1998,3,2,3,2,0,"Northern Cape"
"17183",1998,3,2,4,1,0,"Northern Cape"
"17184",1998,3,2,4,2,0,"Northern Cape"
"17185",1998,4,1,1,1,0,"Northern Cape"
"17186",1998,4,1,1,2,0,"Northern Cape"
"17187",1998,4,1,2,1,0,"Northern Cape"
"17188",1998,4,1,2,2,0,"Northern Cape"
"17189",1998,4,1,3,1,0,"Northern Cape"
"17190",1998,4,1,3,2,0,"Northern Cape"
"17191",1998,4,1,4,1,0,"Northern Cape"
"17192",1998,4,1,4,2,0,"Northern Cape"
"17193",1998,4,2,1,1,0,"Northern Cape"
"17194",1998,4,2,1,2,0,"Northern Cape"
"17195",1998,4,2,2,1,0,"Northern Cape"
"17196",1998,4,2,2,2,0,"Northern Cape"
"17197",1998,4,2,3,1,0,"Northern Cape"
"17198",1998,4,2,3,2,0,"Northern Cape"
"17199",1998,4,2,4,1,0,"Northern Cape"
"17200",1998,4,2,4,2,0,"Northern Cape"
"17201",1998,5,1,1,1,0,"Northern Cape"
"17202",1998,5,1,1,2,0,"Northern Cape"
"17203",1998,5,1,2,1,0,"Northern Cape"
"17204",1998,5,1,2,2,0,"Northern Cape"
"17205",1998,5,1,3,1,0,"Northern Cape"
"17206",1998,5,1,3,2,0,"Northern Cape"
"17207",1998,5,1,4,1,0,"Northern Cape"
"17208",1998,5,1,4,2,0,"Northern Cape"
"17209",1998,5,2,1,1,0,"Northern Cape"
"17210",1998,5,2,1,2,0,"Northern Cape"
"17211",1998,5,2,2,1,0,"Northern Cape"
"17212",1998,5,2,2,2,0,"Northern Cape"
"17213",1998,5,2,3,1,0,"Northern Cape"
"17214",1998,5,2,3,2,0,"Northern Cape"
"17215",1998,5,2,4,1,0,"Northern Cape"
"17216",1998,5,2,4,2,0,"Northern Cape"
"17217",1998,6,1,1,1,0.00139323964285471,"Northern Cape"
"17218",1998,6,1,1,2,0.00272599620660262,"Northern Cape"
"17219",1998,6,1,2,1,0.00175506414045347,"Northern Cape"
"17220",1998,6,1,2,2,0.015562774733705,"Northern Cape"
"17221",1998,6,1,3,1,0,"Northern Cape"
"17222",1998,6,1,3,2,0,"Northern Cape"
"17223",1998,6,1,4,1,0,"Northern Cape"
"17224",1998,6,1,4,2,0,"Northern Cape"
"17225",1998,6,2,1,1,3.6782211528977e-05,"Northern Cape"
"17226",1998,6,2,1,2,6.9928672364507e-05,"Northern Cape"
"17227",1998,6,2,2,1,7.1106682812275e-06,"Northern Cape"
"17228",1998,6,2,2,2,6.30865644095919e-05,"Northern Cape"
"17229",1998,6,2,3,1,0,"Northern Cape"
"17230",1998,6,2,3,2,0,"Northern Cape"
"17231",1998,6,2,4,1,0,"Northern Cape"
"17232",1998,6,2,4,2,0,"Northern Cape"
"17233",1998,7,1,1,1,0,"Northern Cape"
"17234",1998,7,1,1,2,0,"Northern Cape"
"17235",1998,7,1,2,1,0,"Northern Cape"
"17236",1998,7,1,2,2,0,"Northern Cape"
"17237",1998,7,1,3,1,0,"Northern Cape"
"17238",1998,7,1,3,2,0,"Northern Cape"
"17239",1998,7,1,4,1,0,"Northern Cape"
"17240",1998,7,1,4,2,0,"Northern Cape"
"17241",1998,7,2,1,1,0,"Northern Cape"
"17242",1998,7,2,1,2,0,"Northern Cape"
"17243",1998,7,2,2,1,0,"Northern Cape"
"17244",1998,7,2,2,2,0,"Northern Cape"
"17245",1998,7,2,3,1,0,"Northern Cape"
"17246",1998,7,2,3,2,0,"Northern Cape"
"17247",1998,7,2,4,1,0,"Northern Cape"
"17248",1998,7,2,4,2,0,"Northern Cape"
"17249",1999,1,1,1,1,0.251798578605893,"Northern Cape"
"17250",1999,1,1,1,2,0.229363007046207,"Northern Cape"
"17251",1999,1,1,2,1,0.00101421261585465,"Northern Cape"
"17252",1999,1,1,2,2,0.00820667634737441,"Northern Cape"
"17253",1999,1,1,3,1,0,"Northern Cape"
"17254",1999,1,1,3,2,0,"Northern Cape"
"17255",1999,1,1,4,1,0,"Northern Cape"
"17256",1999,1,1,4,2,0,"Northern Cape"
"17257",1999,1,2,1,1,0,"Northern Cape"
"17258",1999,1,2,1,2,0,"Northern Cape"
"17259",1999,1,2,2,1,0,"Northern Cape"
"17260",1999,1,2,2,2,0,"Northern Cape"
"17261",1999,1,2,3,1,0,"Northern Cape"
"17262",1999,1,2,3,2,0,"Northern Cape"
"17263",1999,1,2,4,1,0,"Northern Cape"
"17264",1999,1,2,4,2,0,"Northern Cape"
"17265",1999,2,1,1,1,0.0314177808257233,"Northern Cape"
"17266",1999,2,1,1,2,0.0298989257848765,"Northern Cape"
"17267",1999,2,1,2,1,0.000126546821082251,"Northern Cape"
"17268",1999,2,1,2,2,0.00106979242298309,"Northern Cape"
"17269",1999,2,1,3,1,0,"Northern Cape"
"17270",1999,2,1,3,2,0,"Northern Cape"
"17271",1999,2,1,4,1,0,"Northern Cape"
"17272",1999,2,1,4,2,0,"Northern Cape"
"17273",1999,2,2,1,1,0.00117327812212245,"Northern Cape"
"17274",1999,2,2,1,2,0.00111655739445597,"Northern Cape"
"17275",1999,2,2,2,1,4.72581489518778e-06,"Northern Cape"
"17276",1999,2,2,2,2,3.99507543852607e-05,"Northern Cape"
"17277",1999,2,2,3,1,0,"Northern Cape"
"17278",1999,2,2,3,2,0,"Northern Cape"
"17279",1999,2,2,4,1,0,"Northern Cape"
"17280",1999,2,2,4,2,0,"Northern Cape"
"17281",1999,3,1,1,1,0.204215575367202,"Northern Cape"
"17282",1999,3,1,1,2,0.194343017601698,"Northern Cape"
